,unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,address_type,city,facility_type,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,:@computed_region_7mpf_4k6g,intersection_street_1,intersection_street_2,landmark,vehicle_type,closed_date,bridge_highway_name,bridge_highway_segment,taxi_pick_up_location,bridge_highway_direction,road_ramp,due_date,taxi_company_borough
1424,59867984,2023-12-28T20:01:31.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10467,3165 DECATUR AVENUE,DECATUR AVENUE,,,ADDRESS,BRONX,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-12-28T00:00:00.000,07 BRONX,2033490027,BRONX,1018409,257299,MOBILE,Unspecified,BRONX,40.87283464140425,-73.87648695594841,"{'latitude': '40.87283464140425', 'longitude': '-73.87648695594841', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11605,24,5,40,34,34,,,,,,,,,,,,
1425,59870256,2023-12-28T20:01:15.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10031,781 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,,,ADDRESS,NEW YORK,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-12-28T00:00:00.000,09 MANHATTAN,1020640027,MANHATTAN,1000018,240490,ONLINE,Unspecified,MANHATTAN,40.826750933521055,-73.94302513715861,"{'latitude': '40.826750933521055', 'longitude': '-73.94302513715861', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12428,37,4,36,19,19,,,,,,,,,,,,
1426,59862989,2023-12-28T20:00:31.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11435,109-76 143 STREET,143 STREET,GLASSBORO AVENUE,110 AVENUE,ADDRESS,JAMAICA,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-12-28T20:35:10.000,12 QUEENS,4119280105,QUEENS,1039180,189550,MOBILE,Unspecified,QUEENS,40.68677728351595,-73.80193670558272,"{'latitude': '40.68677728351595', 'longitude': '-73.80193670558272', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24670,41,3,46,61,61,GLASSBORO AVENUE,110 AVENUE,143 STREET,,2023-12-28T20:35:07.000,,,,,,,
1427,59863089,2023-12-28T20:00:27.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,11213,1424 ST JOHNS PLACE,ST JOHNS PLACE,SCHENECTADY AVENUE,UTICA AVENUE,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-12-28T20:15:32.000,08 BROOKLYN,3013840041,BROOKLYN,1003249,183603,PHONE,Unspecified,BROOKLYN,40.670604179662966,-73.93151120998388,"{'latitude': '40.670604179662966', 'longitude': '-73.93151120998388', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17615,16,2,48,49,49,SCHENECTADY AVENUE,UTICA AVENUE,ST JOHNS PLACE,Truck,2023-12-28T20:15:26.000,,,,,,,
1428,59864274,2023-12-28T20:00:21.000,NYPD,New York City Police Department,Bike/Roller/Skate Chronic,N/A,Street/Sidewalk,10003,333 EAST   14 STREET,EAST   14 STREET,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-12-28T20:15:17.000,06 MANHATTAN,1009210019,MANHATTAN,988844,205863,ONLINE,Unspecified,MANHATTAN,40.73172185922995,-73.98342407217982,"{'latitude': '40.73172185922995', 'longitude': '-73.98342407217982', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11724,71,4,50,7,7,2 AVENUE,1 AVENUE,EAST   14 STREET,,2023-12-28T20:15:13.000,,,,,,,
1429,59863078,2023-12-28T20:00:18.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11201,8 CADMAN PLAZA WEST,CADMAN PLAZA WEST,FURMAN STREET,WATER STREET,ADDRESS,BROOKLYN,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-12-28T21:08:13.000,02 BROOKLYN,3002000005,BROOKLYN,985729,195387,ONLINE,Unspecified,BROOKLYN,40.70296882220659,-73.994665819932,"{'latitude': '40.70296882220659', 'longitude': '-73.994665819932', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16865,68,2,38,54,54,FURMAN STREET,WATER STREET,CADMAN PLAZA WEST,,2023-12-28T21:08:10.000,,,,,,,
1430,59864419,2023-12-28T20:00:05.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10462,2039 CRUGER AVENUE,CRUGER AVENUE,BRONXDALE AVENUE,BRADY AVENUE,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-12-28T21:50:36.000,11 BRONX,2042840001,BRONX,1021101,249546,MOBILE,Unspecified,BRONX,40.85154419194268,-73.86679579232892,"{'latitude': '40.85154419194268', 'longitude': '-73.86679579232892', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11271,59,5,12,32,32,BRONXDALE AVENUE,BRADY AVENUE,CRUGER AVENUE,,2023-12-28T21:50:31.000,,,,,,,
1431,59866001,2023-12-28T19:59:56.000,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Other (Explain Below),3+ Family Apartment Building,10461,1443 OVERING STREET,OVERING STREET,TRATMAN AVENUE,FRISBY AVENUE,ADDRESS,BRONX,,In Progress,,,10 BRONX,2039820035,BRONX,1027189,245434,PHONE,Unspecified,BRONX,40.84023046976397,-73.84481605520605,"{'latitude': '40.84023046976397', 'longitude': '-73.84481605520605', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11270,43,5,12,28,28,TRATMAN AVENUE,FRISBY AVENUE,OVERING STREET,,,,,,,,,
1432,59868693,2023-12-28T19:59:45.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11420,120-11 109 AVENUE,109 AVENUE,120 STREET,121 STREET,ADDRESS,SOUTH OZONE PARK,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-12-28T22:08:56.000,10 QUEENS,4096000040,QUEENS,1033865,188004,MOBILE,Unspecified,QUEENS,40.68256526508143,-73.82111254112209,"{'latitude': '40.68256526508143', 'longitude': '-73.82111254112209', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24016,62,3,46,64,64,120 STREET,121 STREET,109 AVENUE,,2023-12-28T22:08:52.000,,,,,,,
1433,59868836,2023-12-28T19:59:21.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11421,90-46 78 STREET,78 STREET,90 ROAD,91 AVENUE,ADDRESS,WOODHAVEN,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-12-28T20:25:43.000,09 QUEENS,4089560026,QUEENS,1022325,189556,PHONE,Unspecified,QUEENS,40.68688230753182,-73.86271129666456,"{'latitude': '40.68688230753182', 'longitude': '-73.86271129666456', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24017,46,3,34,60,60,90 ROAD,91 AVENUE,78 STREET,,2023-12-28T20:25:36.000,,,,,,,
1434,59864872,2023-12-28T19:59:10.000,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street,11201,294 HENRY STREET,HENRY STREET,STATE STREET,ATLANTIC AVENUE,ADDRESS,BROOKLYN,,In Progress,,,02 BROOKLYN,3002740041,BROOKLYN,985358,191119,MOBILE,Unspecified,BROOKLYN,40.69125420945481,-73.99600457530858,"{'latitude': '40.69125420945481', 'longitude': '-73.99600457530858', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16865,68,2,38,54,54,STATE STREET,ATLANTIC AVENUE,HENRY STREET,,,,,,,,,
1435,59862937,2023-12-28T19:59:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,10302,56 FABER STREET,FABER STREET,LARKIN ST,STATEN ISLAND RAILWAY LINE,ADDRESS,STATEN ISLAND,,Closed,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023-12-28T19:59:00.000,01 STATEN ISLAND,5010760053,STATEN ISLAND,946722,172146,ONLINE,Unspecified,STATEN ISLAND,40.63909810334175,-74.13521946042046,"{'latitude': '40.63909810334175', 'longitude': '-74.13521946042046', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10370,4,1,13,75,75,,,,,2023-12-28T19:59:00.000,,,,,,,
1436,59865185,2023-12-28T19:59:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11225,54 CROWN STREET,CROWN STREET,NYCTA SUBWAY,FRANKLIN AVE,ADDRESS,BROOKLYN,N/A,Started,The Department of Environmental Protection has inspected your complaint and determined that further investigation is required. More information will be available once the condition is resolved. Please visit nyc.gov/311 or call 311 at a later time to check the status of your complaint.,2023-12-28T21:47:00.000,09 BROOKLYN,3011900029,BROOKLYN,995439,182365,ONLINE,Unspecified,BROOKLYN,40.66721946185691,-73.95966723860894,"{'latitude': '40.66721946185691', 'longitude': '-73.95966723860894', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13509,17,2,48,44,44,,,,,,,,,,,,
1437,59864269,2023-12-28T19:58:46.000,NYPD,New York City Police Department,Bike/Roller/Skate Chronic,N/A,Street/Sidewalk,10003,333 EAST   14 STREET,EAST   14 STREET,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-12-28T20:14:37.000,06 MANHATTAN,1009210019,MANHATTAN,988844,205863,ONLINE,Unspecified,MANHATTAN,40.73172185922995,-73.98342407217982,"{'latitude': '40.73172185922995', 'longitude': '-73.98342407217982', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11724,71,4,50,7,7,2 AVENUE,1 AVENUE,EAST   14 STREET,,2023-12-28T20:14:33.000,,,,,,,
1438,59863300,2023-12-28T19:58:24.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11217,510 ATLANTIC AVENUE,ATLANTIC AVENUE,NEVINS STREET,3 AVENUE,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-12-28T20:15:12.000,02 BROOKLYN,3001850019,BROOKLYN,989453,189032,ONLINE,Unspecified,BROOKLYN,40.68552441381853,-73.98123970346732,"{'latitude': '40.68552441381853', 'longitude': '-73.98123970346732', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17619,68,2,38,54,54,NEVINS STREET,3 AVENUE,ATLANTIC AVENUE,,2023-12-28T20:15:08.000,,,,,,,
1439,59863339,2023-12-28T19:58:18.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,11374,98-30 67 AVENUE,67 AVENUE,WETHEROLE STREET,BOOTH STREET,ADDRESS,REGO PARK,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-12-28T20:05:52.000,06 QUEENS,4031680013,QUEENS,1024432,203455,ONLINE,Unspecified,QUEENS,40.72502241781684,-73.8550310677977,"{'latitude': '40.72502241781684', 'longitude': '-73.8550310677977', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14785,40,3,28,70,70,WETHEROLE STREET,BOOTH STREET,67 AVENUE,,2023-12-28T20:05:48.000,,,,,,,
1440,59864535,2023-12-28T19:58:17.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11238,347 LINCOLN PLACE,LINCOLN PLACE,,,ADDRESS,BROOKLYN,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-12-28T00:00:00.000,08 BROOKLYN,3011760054,BROOKLYN,993945,184564,ONLINE,Unspecified,BROOKLYN,40.67325698681136,-73.96504946681512,"{'latitude': '40.67325698681136', 'longitude': '-73.96504946681512', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13829,16,2,48,49,49,,,,,,,,,,,,
1441,59864586,2023-12-28T19:57:52.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11230,1362 OCEAN AVENUE,OCEAN AVENUE,,,ADDRESS,BROOKLYN,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-12-28T00:00:00.000,14 BROOKLYN,3067030073,BROOKLYN,996184,168404,MOBILE,Unspecified,BROOKLYN,40.62889857195088,-73.95700645258574,"{'latitude': '40.62889857195088', 'longitude': '-73.95700645258574', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13513,60,2,26,43,43,,,,,,,,,,,,
1442,59868085,2023-12-28T19:57:40.000,HPD,Department of Housing Preservation and Development,PLUMBING,TOILET,RESIDENTIAL BUILDING,11423,90-04 182 PLACE,182 PLACE,,,ADDRESS,HOLLIS,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-12-28T00:00:00.000,12 QUEENS,4099010031,QUEENS,1045559,198369,ONLINE,Unspecified,QUEENS,40.710941416613544,-73.77885550479779,"{'latitude': '40.710941416613544', 'longitude': '-73.77885550479779', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24332,41,3,6,61,61,,,,,,,,,,,,
1443,59869414,2023-12-28T19:56:42.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,3+ Family Apt. Building,10461,1443 OVERING STREET,OVERING STREET,TRATMAN AVENUE,FRISBY AVENUE,ADDRESS,BRONX,,In Progress,,,10 BRONX,2039820035,BRONX,1027189,245434,PHONE,Unspecified,BRONX,40.84023046976397,-73.84481605520605,"{'latitude': '40.84023046976397', 'longitude': '-73.84481605520605', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11270,43,5,12,28,28,TRATMAN AVENUE,FRISBY AVENUE,OVERING STREET,,,,,,,,,
1444,59868885,2023-12-28T19:56:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,,11105,20-65 19 STREET,19 STREET,20 AVE,21 AVE,ADDRESS,ASTORIA,,Open,,,01 QUEENS,4008930007,QUEENS,1007757,224902,UNKNOWN,Unspecified,QUEENS,40.78394898124913,-73.91511623178414,"{'latitude': '40.78394898124913', 'longitude': '-73.91511623178414', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16862,39,3,4,72,72,,,,,,,,,,,,
1445,59866636,2023-12-28T19:55:22.000,NYPD,New York City Police Department,Panhandling,N/A,Store/Commercial,10002,47 PITT STREET,PITT STREET,DELANCEY STREET,RIVINGTON STREET,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-12-28T20:15:32.000,03 MANHATTAN,1003430070,MANHATTAN,988952,200615,MOBILE,Unspecified,MANHATTAN,40.71731731571966,-73.98303805657083,"{'latitude': '40.71731731571966', 'longitude': '-73.98303805657083', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11723,70,4,32,4,4,DELANCEY STREET,RIVINGTON STREET,PITT STREET,,2023-12-28T20:15:27.000,,,,,,,
1446,59870144,2023-12-28T19:55:21.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10007,1 CENTRE STREET,CENTRE STREET,BROOKLYN BRDG PED AND BIKE PATH,CHAMBERS STREET,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-12-28T20:35:10.000,01 MANHATTAN,1001210001,MANHATTAN,983091,199042,MOBILE,Unspecified,MANHATTAN,40.71300098043798,-74.00418069316733,"{'latitude': '40.71300098043798', 'longitude': '-74.00418069316733', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11728,56,4,32,2,2,BROOKLYN BRDG PED AND BIKE PATH,CHAMBERS STREET,CENTRE STREET,,2023-12-28T20:35:04.000,,,,,,,
1447,59863460,2023-12-28T19:55:13.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11218,780 EAST    2 STREET,EAST    2 STREET,,,ADDRESS,BROOKLYN,,Open,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-12-28T00:00:00.000,14 BROOKLYN,3054080031,BROOKLYN,990852,169563,MOBILE,Unspecified,BROOKLYN,40.6320853604724,-73.97621443386785,"{'latitude': '40.6320853604724', 'longitude': '-73.97621443386785', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17620,60,2,18,43,43,,,,,,,,,,,,
1448,59865507,2023-12-28T19:55:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,,11105,,,,,INTERSECTION,QUEENS,,Open,,,01 QUEENS,,QUEENS,1011899,223023,UNKNOWN,Unspecified,QUEENS,40.77877964059269,-73.90016721611521,"{'latitude': '40.77877964059269', 'longitude': '-73.90016721611521', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16862,39,3,4,72,72,38 STREET,STEINWAY PLACE,,,,,,,,,,
1449,59863261,2023-12-28T19:54:50.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11207,640 STANLEY AVENUE,STANLEY AVENUE,VERMONT STREET,VAN SICLEN AVENUE,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-12-28T20:14:12.000,05 BROOKLYN,3043710001,BROOKLYN,1016195,179364,MOBILE,Unspecified,BROOKLYN,40.65893182677183,-73.88486278314905,"{'latitude': '40.65893182677183', 'longitude': '-73.88486278314905', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17214,45,2,25,47,47,VERMONT STREET,VAN SICLEN AVENUE,STANLEY AVENUE,,2023-12-28T20:14:09.000,,,,,,,
1450,59869249,2023-12-28T19:54:49.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10461,1443 OVERING STREET,OVERING STREET,,,ADDRESS,BRONX,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-12-28T00:00:00.000,10 BRONX,2039820035,BRONX,1027189,245434,PHONE,Unspecified,BRONX,40.84023046976397,-73.84481605520605,"{'latitude': '40.84023046976397', 'longitude': '-73.84481605520605', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11270,43,5,12,28,28,,,,,,,,,,,,
1451,59866915,2023-12-28T19:54:49.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10461,1443 OVERING STREET,OVERING STREET,,,ADDRESS,BRONX,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-12-28T00:00:00.000,10 BRONX,2039820035,BRONX,1027189,245434,PHONE,Unspecified,BRONX,40.84023046976397,-73.84481605520605,"{'latitude': '40.84023046976397', 'longitude': '-73.84481605520605', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11270,43,5,12,28,28,,,,,,,,,,,,
